Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
01/19/25 01:31 PM,13,Ather Sharif,468,Emily Brodeur,358
01/19/25 01:32 PM,13,Ethan Joseph,447,Beth Leech,315
01/19/25 01:33 PM,13,Cheryl Melvin,487,Gerianne Abriano,356
01/19/25 01:33 PM,13,Nancy Bowen,471,Jennifer Clinchy,391
01/19/25 01:35 PM,13,Emmanuel Egbele,481,Carson Ip,357
01/19/25 01:35 PM,13,Mary Pastore,367,Paula Catanese,341
01/19/25 01:36 PM,13,Terry Kang,407,Jane Geary,372
01/19/25 01:38 PM,13,Jeannie Wilson,434,Julia Swaney,349
01/19/25 01:39 PM,13,Lila Crotty,384,Andrea Hatch,279
01/19/25 01:43 PM,13,Eric Fox,365,Ayotunde Adeyeri,316
01/19/25 01:48 PM,13,Guy Ingram,436,Elise Bickford,343
01/19/25 02:13 PM,14,Gary Smart,361,Beth Leech,348
01/19/25 02:25 PM,14,Cheryl Melvin,451,Cornelia Guest,333
01/19/25 02:26 PM,14,Carolyn Atchison,450,Julia Swaney,403
01/19/25 02:28 PM,14,Jeremy Jeffers,410,Jeannie Wilson,382
01/19/25 02:28 PM,14,Paula Catanese,477,Betsey Wood,323
01/19/25 02:30 PM,14,Wajid Iqbal,467,Ather Sharif,381
01/19/25 02:31 PM,14,Terry Kang,476,Elise Bickford,279
01/19/25 02:31 PM,14,Andrea Hatch,378,Emily Brodeur,364
01/19/25 02:34 PM,14,Jane Geary,501,Nancy Bowen,356
01/19/25 02:35 PM,14,Gerianne Abriano,414,Mary Pastore,380
01/19/25 02:36 PM,14,Ethan Joseph,464,Lila Crotty,447
01/19/25 02:37 PM,14,Carson Ip,546,Ayotunde Adeyeri,368
01/19/25 02:42 PM,14,Emmanuel Egbele,416,Eric Fox,387
01/19/25 02:53 PM,14,Guy Ingram,399,Jennifer Clinchy,382
01/19/25 03:12 PM,15,Emily Brodeur,430,Beth Leech,265
01/19/25 03:16 PM,15,Cheryl Melvin,475,Carolyn Atchison,363
01/19/25 03:23 PM,15,Gary Smart,471,Elise Bickford,287
01/19/25 03:24 PM,15,Terry Kang,505,Nancy Bowen,489
01/19/25 03:24 PM,15,Paula Catanese,416,Cornelia Guest,380
01/19/25 03:26 PM,15,Mary Pastore,473,Betsey Wood,276
01/19/25 03:27 PM,15,Emmanuel Egbele,363,Jane Geary,315
01/19/25 03:28 PM,15,Jeannie Wilson,398,Wajid Iqbal,394
01/19/25 03:32 PM,15,Carson Ip,451,Eric Fox,441
