Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
11/11/23 04:21 PM,14,Ayotunde Adeyeri,414,Ruth Hamilton,385
11/11/23 04:50 PM,15,Lola McKissen,450,Chris Sjöholm,428
11/11/23 04:55 PM,15,Bharath Balakrishnan,452,Rod Weis,338
11/11/23 04:58 PM,15,Vera Bigall,455,Kevin Schutz,396
11/11/23 05:04 PM,15,Betty Cornelison,437,Ruth Hamilton,362
11/11/23 05:05 PM,15,Ayotunde Adeyeri,405,Lindsay Shin,402
11/11/23 05:06 PM,15,Eric Fox,377,Gary Smart,375
11/11/23 05:06 PM,15,John Karris,424,Rachel Grubb,343
11/11/23 05:10 PM,15,Noel Livermore,378,Andrea Hatch,252
11/11/23 05:45 PM,16,Chris Sjöholm,410,Rod Weis,347
11/11/23 05:46 PM,16,Lindsay Shin,467,Kevin Schutz,389
11/11/23 05:47 PM,16,Gary Smart,474,Ayotunde Adeyeri,388
11/11/23 05:52 PM,16,John Karris,552,Betty Cornelison,373
11/11/23 05:52 PM,16,Lola McKissen,482,Eric Fox,381
11/11/23 05:53 PM,16,Noel Livermore,437,Bharath Balakrishnan,417
11/11/23 05:56 PM,16,Vera Bigall,503,Andrea Hatch,328
11/11/23 06:00 PM,16,Rachel Grubb,398,Ruth Hamilton,394
11/12/23 09:35 AM,17,Chris Sjöholm,454,Lola McKissen,358
11/12/23 09:48 AM,17,Gary Smart,398,Lindsay Shin,393
11/12/23 09:50 AM,17,Noel Livermore,574,Rachel Grubb,311
11/12/23 09:50 AM,17,Vera Bigall,400,Ruth Hamilton,359
11/12/23 09:51 AM,17,Kevin Schutz,421,John Karris,342
11/12/23 09:53 AM,17,Andrea Hatch,477,Betty Cornelison,338
11/12/23 09:53 AM,17,Rod Weis,507,Eric Fox,308
11/12/23 09:55 AM,17,Ayotunde Adeyeri,402,Bharath Balakrishnan,378
11/12/23 10:35 AM,18,Lindsay Shin,447,Lola McKissen,392
11/12/23 10:38 AM,18,Rod Weis,392,Rachel Grubb,377
11/12/23 10:38 AM,18,Ruth Hamilton,450,Eric Fox,426
11/12/23 10:41 AM,18,Gary Smart,517,Andrea Hatch,329
11/12/23 10:45 AM,18,Kevin Schutz,404,Noel Livermore,371
11/12/23 10:50 AM,18,Chris Sjöholm,438,John Karris,419
11/12/23 10:51 AM,18,Ayotunde Adeyeri,552,Betty Cornelison,310
11/12/23 10:51 AM,18,Vera Bigall,492,Bharath Balakrishnan,345
11/12/23 11:26 AM,19,Ruth Hamilton,428,Gary Smart,342
11/12/23 11:32 AM,19,Rod Weis,409,Andrea Hatch,374
11/12/23 11:32 AM,19,Betty Cornelison,393,Lola McKissen,343
11/12/23 11:34 AM,19,Kevin Schutz,446,Chris Sjöholm,417
11/12/23 11:45 AM,19,Rachel Grubb,364,Eric Fox,318
11/12/23 11:46 AM,19,Ayotunde Adeyeri,439,John Karris,383
11/12/23 11:47 AM,19,Lindsay Shin,395,Vera Bigall,389
11/12/23 11:50 AM,19,Bharath Balakrishnan,519,Noel Livermore,372
11/12/23 12:27 PM,20,John Karris,541,Lola McKissen,357
11/12/23 12:32 PM,20,Kevin Schutz,463,Gary Smart,360
11/12/23 12:33 PM,20,Chris Sjöholm,424,Ruth Hamilton,413
11/12/23 12:34 PM,20,Betty Cornelison,431,Eric Fox,364
11/12/23 12:34 PM,20,Rachel Grubb,445,Andrea Hatch,371
11/12/23 12:41 PM,20,Vera Bigall,446,Noel Livermore,351
11/12/23 12:42 PM,20,Lindsay Shin,451,Ayotunde Adeyeri,375
11/12/23 12:44 PM,20,Bharath Balakrishnan,403,Rod Weis,349
11/12/23 03:06 PM,21,Gary Smart,513,Lola McKissen,278
11/12/23 03:08 PM,21,Kevin Schutz,463,Bharath Balakrishnan,444
11/12/23 03:14 PM,21,Lindsay Shin,489,Chris Sjöholm,318
11/12/23 03:15 PM,21,Rachel Grubb,455,Vera Bigall,448
11/12/23 03:19 PM,21,John Karris,399,Betty Cornelison,379
11/12/23 03:25 PM,21,Rod Weis,377,Ruth Hamilton,341
11/12/23 03:29 PM,21,Eric Fox,476,Andrea Hatch,382
11/12/23 03:32 PM,21,Ayotunde Adeyeri,414,Noel Livermore,348
11/12/23 04:05 PM,22,Lindsay Shin,442,Kevin Schutz,361
11/12/23 04:11 PM,22,Rachel Grubb,417,Gary Smart,293
11/12/23 04:15 PM,22,Lola McKissen,464,Eric Fox,410
11/12/23 04:18 PM,22,Rod Weis,449,Betty Cornelison,348
11/12/23 04:21 PM,22,Ayotunde Adeyeri,531,Vera Bigall,434
11/12/23 04:21 PM,22,Ruth Hamilton,468,Andrea Hatch,308
11/12/23 04:22 PM,22,Bharath Balakrishnan,406,Chris Sjöholm,378
11/12/23 04:26 PM,22,Noel Livermore,431,John Karris,399
11/12/23 04:38 PM,23,Kevin Schutz,502,Lindsay Shin,351
11/12/23 05:11 PM,23,Gary Smart,441,Betty Cornelison,424
11/12/23 05:13 PM,23,Eric Fox,419,Chris Sjöholm,343
11/12/23 05:14 PM,23,John Karris,430,Rod Weis,376
11/12/23 05:17 PM,23,Ruth Hamilton,462,Rachel Grubb,371
11/12/23 05:17 PM,23,Noel Livermore,523,Vera Bigall,226
11/12/23 05:17 PM,23,Andrea Hatch,416,Lola McKissen,378
11/12/23 05:26 PM,23,Ayotunde Adeyeri,439,Bharath Balakrishnan,380
11/12/23 06:01 PM,24,Lindsay Shin,437,Gary Smart,308
11/12/23 06:12 PM,24,Kevin Schutz,446,Rod Weis,364
11/12/23 06:12 PM,24,Vera Bigall,459,Noel Livermore,346
11/12/23 06:14 PM,24,Chris Sjöholm,427,Andrea Hatch,379
11/12/23 06:16 PM,24,Ruth Hamilton,432,Betty Cornelison,390
11/12/23 06:25 PM,24,John Karris,478,Eric Fox,267
11/12/23 06:25 PM,24,Ayotunde Adeyeri,488,Bharath Balakrishnan,414
11/12/23 06:34 PM,24,Lola McKissen,321,Rachel Grubb,311
