Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
02/17/25 10:15 AM,17,Travis Chaney,395,Joe Roberdeau,307
02/17/25 10:16 AM,17,Kolton Koehler,517,Dave Wiegand,374
02/17/25 10:17 AM,17,Chris Lipe,412,Alec Sjöholm,401
02/17/25 10:19 AM,17,Bharath Balakrishnan,448,Nitya Chagti,322
02/17/25 10:23 AM,17,Walker Willingham,440,David Whitley,408
02/17/25 10:26 AM,17,Puneet Sharma,587,Randi Goldberg,281
02/17/25 10:31 AM,17,Mark Francillon,376,Lola McKissen,273
02/17/25 11:00 AM,18,Terry Kang,567,Bharath Balakrishnan,361
02/17/25 11:04 AM,18,Conrad Bassett-Bouchard,560,Walker Willingham,341
02/17/25 11:06 AM,18,Chris Lipe,557,Betty Cornelison,304
02/17/25 11:07 AM,18,Alec Sjöholm,464,Dave Wiegand,430
02/17/25 11:08 AM,18,Kolton Koehler,489,Christopher Grubb,441
02/17/25 11:12 AM,18,Randi Goldberg,416,Travis Chaney,299
02/17/25 11:18 AM,18,Peter Armstrong,514,Joe Roberdeau,336
02/17/25 11:26 AM,18,Puneet Sharma,514,Eric Fox,406
02/17/25 11:27 AM,18,David Whitley,438,Lola McKissen,429
02/17/25 11:33 AM,18,Mark Francillon,365,Nitya Chagti,364
02/17/25 11:56 AM,19,Dave Wiegand,459,Christopher Grubb,430
02/17/25 11:57 AM,19,Kolton Koehler,455,Walker Willingham,369
02/17/25 12:00 PM,19,Betty Cornelison,443,Alec Sjöholm,434
02/17/25 12:00 PM,19,Conrad Bassett-Bouchard,574,Lola McKissen,288
02/17/25 12:15 PM,19,Eric Fox,481,Travis Chaney,352
02/17/25 12:16 PM,19,Joe Roberdeau,522,Chris Lipe,392
02/17/25 12:16 PM,19,Terry Kang,465,Mark Francillon,401
02/17/25 12:19 PM,19,Randi Goldberg,413,Peter Armstrong,398
02/17/25 12:24 PM,19,Puneet Sharma,514,Bharath Balakrishnan,436
02/17/25 12:29 PM,19,Nitya Chagti,556,David Whitley,329
02/17/25 01:08 PM,20,Lola McKissen,555,Betty Cornelison,247
02/17/25 01:12 PM,20,Chris Lipe,464,Terry Kang,346
02/17/25 01:12 PM,20,Travis Chaney,575,Nitya Chagti,340
02/17/25 01:15 PM,20,Conrad Bassett-Bouchard,469,Puneet Sharma,347
02/17/25 01:21 PM,20,Eric Fox,442,Joe Roberdeau,427
02/17/25 01:22 PM,20,Alec Sjöholm,489,Kolton Koehler,362
02/17/25 01:24 PM,20,Bharath Balakrishnan,411,Randi Goldberg,377
02/17/25 01:28 PM,20,Dave Wiegand,439,David Whitley,435
02/17/25 01:33 PM,20,Christopher Grubb,462,Peter Armstrong,345
02/17/25 01:34 PM,20,Mark Francillon,436,Walker Willingham,419
