Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
44940.62078,6,Rob Robinsky,615,Sandy Nang,266
44940.64797,7,Chris Lipe,494,Terry Kang,437
44940.6483,7,Conrad Bassett-Bouchard,471,Mohammad Sulaiman,319
44940.6494,7,Rob Robinsky,499,Winter,459
44940.64948,7,Austin Shin,483,Rasheed Balogun,447
44940.6497,7,Puneet Sharma,514,Bharath Balakrishnan,416
44940.65238,7,Dave Wiegand,430,Jason Keller,327
44940.65494,7,Sandy Nang,467,Randi Goldberg,321
44940.65623,7,Evan Berofsky,431,Brad Whitmarsh,324
44940.65625,7,Jason Ubeika,494,Robert Linn,441
44940.66035,7,Erickson Smith,460,Joshua Castellano,428
44940.67833,8,Chris Lipe,422,Terry Kang,335
44940.68755,8,Dave Wiegand,569,Austin Shin,416
44940.68895,8,Winter,456,Bharath Balakrishnan,320
44940.69241,8,Conrad Bassett-Bouchard,480,Jason Keller,436
44940.69559,8,Brad Whitmarsh,408,Sandy Nang,363
44940.69686,8,Erickson Smith,399,Rasheed Balogun,392
44940.69873,8,Evan Berofsky,459,Rob Robinsky,395
44940.70042,8,Randi Goldberg,511,Jason Ubeika,452
44940.70105,8,Joshua Castellano,516,Mohammad Sulaiman,242
44940.70281,8,Robert Linn,409,Puneet Sharma,332
44941.34399,9,Rob Robinsky,464,Rasheed Balogun,399
44941.3462,9,Terry Kang,404,Jason Ubeika,370
44941.34736,9,Winter,396,Randi Goldberg,324
44941.34769,9,Brad Whitmarsh,572,Robert Linn,350
44941.34926,9,Sandy Nang,455,Bharath Balakrishnan,412
44941.34954,9,Conrad Bassett-Bouchard,412,Evan Berofsky,383
44941.34988,9,Jason Keller,415,Chris Lipe,411
44941.35064,9,Erickson Smith,473,Austin Shin,384
44941.35456,9,Joshua Castellano,474,Dave Wiegand,439
44941.3555,9,Puneet Sharma,420,Mohammad Sulaiman,404
44941.3808,10,Sandy Nang,530,Terry Kang,373
44941.38406,10,Winter,402,Jason Ubeika,319
44941.38434,10,Rasheed Balogun,469,Chris Lipe,417
44941.38458,10,Bharath Balakrishnan,433,Randi Goldberg,418
44941.38905,10,Jason Keller,513,Rob Robinsky,398
44941.39186,10,Robert Linn,415,Mohammad Sulaiman,369
44941.39324,10,Dave Wiegand,532,Erickson Smith,281
44941.39497,10,Evan Berofsky,465,Austin Shin,424
44941.39795,10,Conrad Bassett-Bouchard,450,Joshua Castellano,439
44941.39892,10,Brad Whitmarsh,459,Puneet Sharma,433
44941.42126,11,Randi Goldberg,446,Sandy Nang,331
44941.42604,11,Mohammad Sulaiman,495,Jason Ubeika,415
44941.42959,11,Erickson Smith,505,Jason Keller,342
44941.43494,11,Winter,441,Robert Linn,424
44941.43494,11,Puneet Sharma,548,Chris Lipe,425
44941.43534,11,Rob Robinsky,529,Conrad Bassett-Bouchard,358
44941.43642,11,Austin Shin,461,Joshua Castellano,428
44941.43688,11,Evan Berofsky,439,Dave Wiegand,352
44941.43775,11,Rasheed Balogun,448,Brad Whitmarsh,399
44941.45774,12,Jason Ubeika,512,Bharath Balakrishnan,382
44941.4665,12,Mohammad Sulaiman,449,Sandy Nang,365
44941.46728,12,Robert Linn,506,Terry Kang,377
44941.47122,12,Winter,459,Rasheed Balogun,433
44941.47248,12,Brad Whitmarsh,437,Joshua Castellano,362
44941.47416,12,Evan Berofsky,466,Jason Keller,415
44941.47523,12,Conrad Bassett-Bouchard,466,Dave Wiegand,403
44941.47756,12,Chris Lipe,423,Austin Shin,362
44941.4781,12,Puneet Sharma,509,Randi Goldberg,388
44941.47884,11,Terry Kang,432,Bharath Balakrishnan,399
44941.48017,12,Rob Robinsky,488,Erickson Smith,418
44941.56424,13,Randi Goldberg,465,Terry Kang,386
44941.56459,13,Jason Keller,583,Rasheed Balogun,413
44941.56472,13,Robert Linn,433,Bharath Balakrishnan,281
44941.5649,13,Rob Robinsky,486,Dave Wiegand,390
44941.56505,13,Mohammad Sulaiman,461,Chris Lipe,377
44941.56733,13,Jason Ubeika,432,Sandy Nang,424
44941.56822,13,Austin Shin,530,Brad Whitmarsh,443
44941.57095,13,Evan Berofsky,428,Winter,427
44941.573,13,Puneet Sharma,429,Joshua Castellano,353
44941.57569,13,Erickson Smith,456,Conrad Bassett-Bouchard,433
44941.59419,14,Terry Kang,489,Bharath Balakrishnan,409
44941.59936,14,Rasheed Balogun,467,Mohammad Sulaiman,446
44941.60204,14,Sandy Nang,434,Robert Linn,388
44941.60295,14,Jason Ubeika,548,Randi Goldberg,297
44941.60615,14,Chris Lipe,541,Jason Keller,405
44941.61037,14,Dave Wiegand,477,Brad Whitmarsh,411
44941.61082,14,Rob Robinsky,496,Austin Shin,321
44941.61152,14,Winter,486,Joshua Castellano,351
44941.61369,14,Conrad Bassett-Bouchard,482,Evan Berofsky,370
44941.61891,14,Erickson Smith,390,Puneet Sharma,320
44941.63567,15,Sandy Nang,515,Terry Kang,352
44941.64031,15,Jason Keller,555,Winter,345
44941.64598,15,Jason Ubeika,393,Rasheed Balogun,375
44941.64729,15,Joshua Castellano,603,Robert Linn,478
44941.64745,15,Mohammad Sulaiman,512,Rob Robinsky,386
44941.64838,15,Bharath Balakrishnan,427,Brad Whitmarsh,361
44941.65182,15,Chris Lipe,515,Randi Goldberg,414
44941.65203,15,Austin Shin,504,Conrad Bassett-Bouchard,370
44941.65353,15,Erickson Smith,508,Evan Berofsky,339
44941.65896,15,Dave Wiegand,419,Puneet Sharma,419
44941.68181,16,Winter,574,Jason Keller,253
44941.68218,16,Rasheed Balogun,465,Mohammad Sulaiman,377
44941.68244,16,Terry Kang,417,Sandy Nang,392
44941.68421,16,Brad Whitmarsh,467,Bharath Balakrishnan,448
44941.68824,16,Randi Goldberg,456,Robert Linn,414
44941.69171,16,Joshua Castellano,421,Jason Ubeika,384
44941.69287,16,Austin Shin,413,Conrad Bassett-Bouchard,410
44941.69471,16,Rob Robinsky,474,Erickson Smith,356
44941.69529,16,Evan Berofsky,494,Dave Wiegand,309
44941.69765,16,Chris Lipe,486,Puneet Sharma,388
44942.34049,17,Bharath Balakrishnan,507,Randi Goldberg,340
44942.3456,17,Jason Ubeika,460,Terry Kang,452
44942.34679,17,Dave Wiegand,531,Winter,373
44942.347,17,Robert Linn,447,Sandy Nang,400
44942.34752,17,Austin Shin,602,Erickson Smith,343
44942.34892,17,Joshua Castellano,440,Mohammad Sulaiman,364
44942.349,17,Chris Lipe,480,Conrad Bassett-Bouchard,368
44942.35096,17,Brad Whitmarsh,497,Jason Keller,458
44942.354,17,Rob Robinsky,487,Evan Berofsky,442
44942.3567,17,Puneet Sharma,500,Rasheed Balogun,473
44942.38508,18,Dave Wiegand,493,Rasheed Balogun,377
44942.38521,18,Bharath Balakrishnan,440,Sandy Nang,439
44942.38944,18,Brad Whitmarsh,473,Jason Ubeika,373
44942.38978,18,Puneet Sharma,630,Terry Kang,408
44942.39122,18,Evan Berofsky,484,Austin Shin,478
44942.39199,18,Randi Goldberg,446,Robert Linn,430
44942.39306,18,Joshua Castellano,470,Jason Keller,404
44942.39697,18,Mohammad Sulaiman,402,Winter,355
44942.39831,18,Conrad Bassett-Bouchard,463,Rob Robinsky,443
44942.40053,18,Chris Lipe,479,Erickson Smith,451
44942.42589,19,Terry Kang,472,Bharath Balakrishnan,398
44942.4309,19,Dave Wiegand,566,Austin Shin,366
44942.43274,19,Brad Whitmarsh,611,Winter,407
44942.43549,19,Jason Ubeika,475,Robert Linn,373
44942.43637,19,Conrad Bassett-Bouchard,464,Evan Berofsky,374
44942.43669,19,Sandy Nang,396,Randi Goldberg,377
44942.43672,19,Rasheed Balogun,442,Jason Keller,435
44942.43888,19,Rob Robinsky,496,Chris Lipe,427
44942.4411,19,Mohammad Sulaiman,469,Puneet Sharma,310
44942.44279,19,Joshua Castellano,569,Erickson Smith,370
44942.47639,20,Jason Keller,444,Terry Kang,420
44942.48359,20,Mohammad Sulaiman,537,Brad Whitmarsh,256
44942.48426,20,Robert Linn,449,Sandy Nang,369
44942.48458,20,Winter,435,Rasheed Balogun,418
44942.48469,20,Puneet Sharma,537,Jason Ubeika,414
44942.48527,20,Chris Lipe,483,Joshua Castellano,406
44942.48601,20,Randi Goldberg,457,Bharath Balakrishnan,429
44942.48624,20,Dave Wiegand,524,Evan Berofsky,475
44942.48655,20,Austin Shin,387,Erickson Smith,363
44942.48968,20,Rob Robinsky,398,Conrad Bassett-Bouchard,330
