"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
08/04/26 06:52 AM,22,"Adam Logan",496,"Olatunde Oduwole",440
08/04/26 06:55 AM,22,"Wellington Jighere",467,"Josh Sokol",373
08/04/26 06:55 AM,22,"Brian Bowman",397,"Rob Robinsky",331
08/04/26 06:55 AM,22,"Will Anderson",445,"Matthew O'Connor",398
08/04/26 06:56 AM,22,"Eric Fox",555,"Erickson Smith",449
08/04/26 07:00 AM,22,"Dan Blake",460,"Nitya Chagti",408
08/04/26 07:02 AM,22,"Stefan Kac",478,"David Whitley",425
08/04/26 07:03 AM,22,"Matthew Bernardina",416,"Zachary Dang",381
08/04/26 07:03 AM,22,"Robert Linn",508,"Terry Kang",344
08/04/26 07:04 AM,22,"Joshua Castellano",512,"Edgar Odongkara",460
08/04/26 07:37 AM,23,"Will Anderson",526,"Enoch Nwali",347
08/04/26 07:45 AM,23,"Bharath Balakrishnan",447,"Matthew O'Connor",384
08/04/26 07:52 AM,23,"Wellington Jighere",398,"Brian Bowman",385
08/04/26 07:56 AM,23,"Adam Logan",442,"Erickson Smith",421
08/04/26 07:57 AM,23,"Rob Robinsky",475,"Eric Fox",365
08/04/26 07:57 AM,23,"Zachary Dang",442,"Mohammad Sulaiman",437
08/04/26 07:57 AM,23,"Robert Linn",433,"Ben Schoenbrun",402
08/04/26 07:58 AM,23,"Josh Sokol",468,"David Whitley",399
08/04/26 07:59 AM,23,"Olatunde Oduwole",485,"Edgar Odongkara",438
08/04/26 07:59 AM,23,"Dennis Ikekeregor",411,"Dan Blake",395
08/04/26 07:59 AM,23,"Sammy Okosagah",417,"Joshua Castellano",353
08/04/26 08:01 AM,23,"Nitya Chagti",420,"Terry Kang",410
08/04/26 08:02 AM,23,"Matthew Bernardina",395,"Stefan Kac",338
08/04/26 08:40 AM,24,"Olatunde Oduwole",432,"Wellington Jighere",408
08/04/26 08:41 AM,24,"Enoch Nwali",458,"Ben Schoenbrun",391
08/04/26 08:44 AM,24,"Bharath Balakrishnan",487,"Stefan Kac",347
08/04/26 08:46 AM,24,"Matthew O'Connor",582,"David Whitley",398
08/04/26 08:46 AM,24,"Joshua Castellano",536,"Adam Logan",439
08/04/26 08:52 AM,24,"Matthew Bernardina",524,"Dan Blake",303
08/04/26 08:52 AM,24,"Dennis Ikekeregor",502,"Mohammad Sulaiman",396
08/04/26 08:52 AM,24,"Will Anderson",603,"Sammy Okosagah",434
08/04/26 08:55 AM,24,"Zachary Dang",465,"Terry Kang",303
08/04/26 08:58 AM,24,"Brian Bowman",482,"Edgar Odongkara",477
08/04/26 09:01 AM,24,"Eric Fox",496,"Nitya Chagti",459
08/04/26 09:02 AM,24,"Rob Robinsky",501,"Robert Linn",444
08/04/26 09:08 AM,24,"Erickson Smith",394,"Josh Sokol",368
08/04/26 11:37 AM,25,"Enoch Nwali",505,"Stefan Kac",392
08/04/26 11:39 AM,25,"Olatunde Oduwole",546,"Will Anderson",370
08/04/26 11:42 AM,25,"Joshua Castellano",553,"Dennis Ikekeregor",287
08/04/26 11:45 AM,25,"David Whitley",538,"Ben Schoenbrun",443
08/04/26 11:49 AM,25,"Edgar Odongkara",498,"Zachary Dang",392
08/04/26 11:49 AM,25,"Sammy Okosagah",443,"Josh Sokol",395
08/04/26 11:49 AM,25,"Wellington Jighere",422,"Bharath Balakrishnan",415
08/04/26 11:50 AM,25,"Matthew Bernardina",509,"Eric Fox",399
08/04/26 11:51 AM,25,"Rob Robinsky",543,"Terry Kang",441
08/04/26 11:51 AM,25,"Matthew O'Connor",485,"Dan Blake",454
08/04/26 11:54 AM,25,"Brian Bowman",565,"Erickson Smith",426
08/04/26 11:58 AM,25,"Adam Logan",392,"Nitya Chagti",348
08/04/26 11:58 AM,25,"Mohammad Sulaiman",433,"Robert Linn",382
08/04/26 12:30 PM,26,"Ben Schoenbrun",549,"Zachary Dang",372
08/04/26 12:34 PM,26,"Matthew O'Connor",473,"Stefan Kac",362
08/04/26 12:34 PM,26,"Wellington Jighere",482,"Terry Kang",434
08/04/26 12:36 PM,26,"Enoch Nwali",432,"Bharath Balakrishnan",393
08/04/26 12:39 PM,26,"Edgar Odongkara",418,"David Whitley",365
08/04/26 12:48 PM,26,"Matthew Bernardina",490,"Dennis Ikekeregor",484
08/04/26 12:48 PM,26,"Rob Robinsky",450,"Adam Logan",378
08/04/26 12:49 PM,26,"Nitya Chagti",488,"Sammy Okosagah",392
08/04/26 12:49 PM,26,"Josh Sokol",466,"Robert Linn",420
08/04/26 12:50 PM,26,"Brian Bowman",399,"Dan Blake",375
08/04/26 12:54 PM,26,"Will Anderson",435,"Erickson Smith",362
08/04/26 12:55 PM,26,"Joshua Castellano",434,"Olatunde Oduwole",420
08/04/26 12:57 PM,26,"Mohammad Sulaiman",506,"Eric Fox",365
08/04/26 01:24 PM,27,"Rob Robinsky",518,"Enoch Nwali",422
08/04/26 01:28 PM,27,"Edgar Odongkara",487,"Dan Blake",346
08/04/26 01:33 PM,27,"Ben Schoenbrun",447,"Eric Fox",321
08/04/26 01:34 PM,27,"Nitya Chagti",402,"Wellington Jighere",383
08/04/26 01:34 PM,27,"Matthew O'Connor",450,"Brian Bowman",401
08/04/26 01:35 PM,27,"Dennis Ikekeregor",442,"Sammy Okosagah",407
08/04/26 01:36 PM,27,"Josh Sokol",534,"Bharath Balakrishnan",384
08/04/26 01:43 PM,27,"Robert Linn",443,"David Whitley",394
08/04/26 01:46 PM,27,"Erickson Smith",481,"Stefan Kac",419
08/04/26 01:48 PM,27,"Olatunde Oduwole",471,"Adam Logan",419
08/04/26 01:49 PM,27,"Mohammad Sulaiman",546,"Terry Kang",411
08/04/26 01:49 PM,27,"Joshua Castellano",475,"Zachary Dang",396
08/04/26 01:57 PM,27,"Matthew Bernardina",444,"Will Anderson",390
08/04/26 02:26 PM,28,"Enoch Nwali",703,"Wellington Jighere",302
08/04/26 02:36 PM,28,"Ben Schoenbrun",526,"Dan Blake",309
08/04/26 02:38 PM,28,"Edgar Odongkara",427,"Terry Kang",394
08/04/26 02:38 PM,28,"Dennis Ikekeregor",650,"Robert Linn",320
08/04/26 02:41 PM,28,"Sammy Okosagah",499,"Josh Sokol",364
08/04/26 02:44 PM,28,"Stefan Kac",444,"Mohammad Sulaiman",427
08/04/26 02:45 PM,28,"Olatunde Oduwole",553,"Matthew Bernardina",369
08/04/26 02:48 PM,28,"Bharath Balakrishnan",474,"Erickson Smith",378
