Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
02/18/2023 13:19:27,4,Kate Fukawa-Connelly,435,David Whitley,364
02/18/2023 13:26:37,4,Conrad Bassett-Bouchard,527,Cecilia Le,422
02/18/2023 13:28:07,3,Gunther Jacobi,452,Rob Robinsky,438
02/18/2023 13:29:25,4,Puneet Sharma,437,Rachel Grubb,369
02/18/2023 13:30:40,4,Gunther Jacobi,488,Alec Sjöholm,305
02/18/2023 13:35:25,4,Peter Armstrong,498,Christopher Grubb,404
02/18/2023 13:36:17,4,Chris Tallman,520,Sandy Nang,367
02/18/2023 13:42:39,4,Jesse Matthews,506,Rob Robinsky,333
02/18/2023 14:52:15,5,Becky Dyer,536,Sandy Nang,366
02/18/2023 14:58:53,5,Kolton Koehler,497,David Whitley,346
02/18/2023 15:06:12,5,Cecilia Le,473,Betty Cornelison,404
02/18/2023 15:08:55,5,Dave Wiegand,430,Chris Tallman,399
02/18/2023 15:11:45,5,Puneet Sharma,497,Randi Goldberg,421
02/18/2023 15:11:58,5,Alec Sjöholm,535,Jesse Matthews,334
02/18/2023 15:12:20,5,Conrad Bassett-Bouchard,502,Kate Fukawa-Connelly,353
02/18/2023 15:12:25,5,Gunther Jacobi,397,Rachel Grubb,343
02/18/2023 15:20:46,5,Rob Robinsky,413,Christopher Grubb,388
02/18/2023 15:55:31,6,Kate Fukawa-Connelly,496,Betty Cornelison,388
02/18/2023 15:56:12,6,Alec Sjöholm,566,Christopher Grubb,434
02/18/2023 15:59:13,6,Conrad Bassett-Bouchard,573,Kolton Koehler,430
02/18/2023 16:00:59,6,Becky Dyer,476,Chris Tallman,442
02/18/2023 16:01:54,6,Dave Wiegand,515,Puneet Sharma,381
02/18/2023 16:08:54,6,Rachel Grubb,442,Jesse Matthews,409
02/18/2023 16:10:16,6,Sandy Nang,474,Cecilia Le,334
02/18/2023 16:13:30,6,Randi Goldberg,428,Gunther Jacobi,315
02/18/2023 16:15:36,6,Peter Armstrong,450,David Whitley,409
02/18/2023 16:18:51,6,Rob Robinsky,504,Chris Lipe,499
02/18/2023 16:39:13,7,Betty Cornelison,412,Kolton Koehler,382
02/18/2023 16:53:53,7,Becky Dyer,476,Dave Wiegand,432
02/18/2023 16:55:32,7,Christopher Grubb,516,Rachel Grubb,301
02/18/2023 17:01:02,7,Kate Fukawa-Connelly,488,Sandy Nang,341
02/18/2023 17:04:31,7,Chris Tallman,442,Cecilia Le,358
02/18/2023 17:06:10,7,Chris Lipe,499,Alec Sjöholm,377
02/18/2023 17:07:33,7,Puneet Sharma,507,Gunther Jacobi,393
02/18/2023 17:09:51,7,Jesse Matthews,465,Randi Goldberg,389
02/18/2023 17:18:52,7,Rob Robinsky,489,David Whitley,398
02/18/2023 17:23:28,7,Conrad Bassett-Bouchard,431,Peter Armstrong,372
02/18/2023 17:49:42,8,Chris Lipe,523,Rachel Grubb,320
02/18/2023 17:51:15,8,Dave Wiegand,501,Gunther Jacobi,291
02/18/2023 17:54:25,8,Cecilia Le,445,Becky Dyer,404
02/18/2023 17:56:37,8,Chris Tallman,462,Kate Fukawa-Connelly,456
02/18/2023 17:56:44,8,Christopher Grubb,548,Randi Goldberg,385
02/18/2023 18:05:41,8,Peter Armstrong,620,Betty Cornelison,326
02/18/2023 18:06:47,8,David Whitley,466,Alec Sjöholm,458
02/18/2023 18:08:52,5,Chris Lipe,414,Peter Armstrong,413
02/18/2023 18:17:22,8,Jesse Matthews,501,Puneet Sharma,342
02/18/2023 18:21:42,8,Kolton Koehler,624,Sandy Nang,303
02/18/2023 18:25:37,8,Rob Robinsky,461,Conrad Bassett-Bouchard,452
02/19/2023 10:11:10,9,Alec Sjöholm,542,Conrad Bassett-Bouchard,314
02/19/2023 10:22:06,9,Dave Wiegand,527,Cecilia Le,395
02/19/2023 10:25:15,9,Kolton Koehler,393,Chris Tallman,380
02/19/2023 10:26:29,9,Kate Fukawa-Connelly,391,Becky Dyer,328
02/19/2023 10:29:59,9,David Whitley,514,Rachel Grubb,303
02/19/2023 10:33:38,9,Randi Goldberg,428,Chris Lipe,357
02/19/2023 10:33:55,9,Rob Robinsky,457,Betty Cornelison,309
02/19/2023 10:37:06,9,Peter Armstrong,460,Sandy Nang,367
02/19/2023 10:37:57,9,Puneet Sharma,464,Christopher Grubb,422
02/19/2023 10:40:12,9,Jesse Matthews,442,Gunther Jacobi,314
02/19/2023 11:19:57,10,Becky Dyer,450,Kolton Koehler,409
02/19/2023 11:20:45,10,Alec Sjöholm,510,Betty Cornelison,352
02/19/2023 11:21:49,10,Conrad Bassett-Bouchard,447,Rachel Grubb,361
02/19/2023 11:23:53,10,Chris Tallman,513,Peter Armstrong,447
02/19/2023 11:24:49,10,Cecilia Le,568,Kate Fukawa-Connelly,369
02/19/2023 11:28:44,10,Rob Robinsky,402,Sandy Nang,367
02/19/2023 11:30:27,10,Chris Lipe,510,Puneet Sharma,410
02/19/2023 11:32:04,10,Dave Wiegand,457,Jesse Matthews,405
02/19/2023 11:35:03,10,Christopher Grubb,480,Gunther Jacobi,339
02/19/2023 12:03:52,11,Alec Sjöholm,650,Sandy Nang,313
02/19/2023 12:13:46,11,Kate Fukawa-Connelly,461,Dave Wiegand,443
02/19/2023 12:17:38,11,Betty Cornelison,374,Rachel Grubb,334
02/19/2023 12:21:58,11,Becky Dyer,400,Peter Armstrong,367
02/19/2023 12:22:15,11,Cecilia Le,497,Kolton Koehler,392
02/19/2023 12:28:03,11,Puneet Sharma,490,David Whitley,339
02/19/2023 12:28:33,11,Chris Lipe,441,Gunther Jacobi,378
02/19/2023 12:30:15,11,Rob Robinsky,426,Chris Tallman,367
02/19/2023 12:32:17,11,Randi Goldberg,418,Conrad Bassett-Bouchard,411
02/19/2023 12:32:33,11,Christopher Grubb,442,Jesse Matthews,400
02/19/2023 13:09:47,12,Sandy Nang,400,Rachel Grubb,400
02/19/2023 13:10:15,12,Kolton Koehler,455,Kate Fukawa-Connelly,453
02/19/2023 13:14:31,12,Chris Tallman,499,Alec Sjöholm,473
02/19/2023 13:20:57,12,Dave Wiegand,474,Christopher Grubb,387
02/19/2023 13:21:13,12,Rob Robinsky,412,Becky Dyer,371
02/19/2023 13:21:42,12,David Whitley,494,Gunther Jacobi,437
02/19/2023 13:21:57,12,Cecilia Le,485,Peter Armstrong,345
02/19/2023 13:24:53,12,Randi Goldberg,420,Betty Cornelison,337
02/19/2023 13:28:15,12,Conrad Bassett-Bouchard,423,Puneet Sharma,331
02/19/2023 13:28:39,12,Jesse Matthews,465,Chris Lipe,378
02/19/2023 13:36:42,10,David Whitley,356,Randi Goldberg,334
02/19/2023 15:13:22,13,Rachel Grubb,376,Chris Tallman,371
02/19/2023 15:18:32,13,Puneet Sharma,523,Betty Cornelison,322
02/19/2023 15:19:28,13,Alec Sjöholm,503,Becky Dyer,447
02/19/2023 15:21:35,13,Rob Robinsky,571,Cecilia Le,464
02/19/2023 15:22:13,13,Kate Fukawa-Connelly,549,Peter Armstrong,281
02/19/2023 15:22:38,13,Chris Lipe,574,Christopher Grubb,340
02/19/2023 15:22:43,13,Dave Wiegand,462,Kolton Koehler,446
02/19/2023 15:24:40,13,Sandy Nang,440,Randi Goldberg,438
02/19/2023 15:25:44,13,Jesse Matthews,482,David Whitley,310
02/19/2023 15:27:42,13,Conrad Bassett-Bouchard,459,Gunther Jacobi,419
02/19/2023 16:09:23,14,Dave Wiegand,464,Chris Lipe,420
02/19/2023 16:10:53,14,Kolton Koehler,502,Peter Armstrong,418
02/19/2023 16:12:54,14,Becky Dyer,513,Rachel Grubb,358
02/19/2023 16:14:11,14,Alec Sjöholm,472,Cecilia Le,435
02/19/2023 16:14:32,14,Jesse Matthews,707,Conrad Bassett-Bouchard,374
02/19/2023 16:15:50,14,Kate Fukawa-Connelly,441,Rob Robinsky,369
02/19/2023 16:18:54,14,Chris Tallman,432,Randi Goldberg,319
02/19/2023 16:19:48,14,Gunther Jacobi,492,Betty Cornelison,397
02/19/2023 16:25:00,14,Puneet Sharma,518,Sandy Nang,342
02/19/2023 16:25:45,14,Christopher Grubb,508,David Whitley,488
02/19/2023 17:02:02,15,Kolton Koehler,549,Rob Robinsky,412
02/19/2023 17:02:56,15,Cecilia Le,621,Rachel Grubb,301
02/19/2023 17:06:19,15,Kate Fukawa-Connelly,422,Alec Sjöholm,416
02/19/2023 17:07:55,15,Dave Wiegand,475,Peter Armstrong,350
02/19/2023 17:08:18,15,Chris Lipe,449,David Whitley,350
02/19/2023 17:09:53,15,Conrad Bassett-Bouchard,466,Christopher Grubb,394
02/19/2023 17:12:23,15,Becky Dyer,422,Randi Goldberg,325
02/19/2023 17:14:23,15,Chris Tallman,460,Puneet Sharma,374
02/19/2023 17:20:26,15,Sandy Nang,411,Gunther Jacobi,328
02/19/2023 17:20:53,15,Betty Cornelison,448,Jesse Matthews,432
02/19/2023 17:43:40,16,Alec Sjöholm,589,Kolton Koehler,301
02/19/2023 17:52:22,16,Kate Fukawa-Connelly,445,Rachel Grubb,386
02/19/2023 18:06:12,16,Cecilia Le,534,Randi Goldberg,356
02/19/2023 18:08:27,16,Jesse Matthews,474,Sandy Nang,291
02/19/2023 18:08:51,16,Chris Tallman,520,Gunther Jacobi,444
02/19/2023 18:10:05,16,Conrad Bassett-Bouchard,399,Chris Lipe,398
02/19/2023 18:10:26,16,Christopher Grubb,501,Betty Cornelison,428
02/19/2023 18:11:13,16,David Whitley,482,Dave Wiegand,441
02/19/2023 18:13:03,16,Puneet Sharma,467,Becky Dyer,433
02/19/2023 18:20:40,16,Rob Robinsky,434,Peter Armstrong,397
02/20/2023 10:15:49,17,Kolton Koehler,488,Rachel Grubb,401
02/20/2023 10:18:34,17,Betty Cornelison,416,Chris Lipe,326
02/20/2023 10:20:16,17,Kate Fukawa-Connelly,410,Randi Goldberg,368
02/20/2023 10:20:57,17,Christopher Grubb,443,Sandy Nang,383
02/20/2023 10:24:49,17,Conrad Bassett-Bouchard,447,David Whitley,425
02/20/2023 10:30:09,17,Rob Robinsky,450,Dave Wiegand,445
02/20/2023 10:31:05,17,Cecilia Le,468,Puneet Sharma,375
02/20/2023 10:31:06,17,Peter Armstrong,509,Alec Sjöholm,503
02/20/2023 10:31:26,17,Jesse Matthews,381,Chris Tallman,335
02/20/2023 10:33:18,17,Gunther Jacobi,428,Becky Dyer,386
02/20/2023 11:07:31,18,Kolton Koehler,512,Randi Goldberg,422
02/20/2023 11:11:19,18,Chris Lipe,523,Sandy Nang,311
02/20/2023 11:21:25,18,Peter Armstrong,507,Rachel Grubb,346
02/20/2023 11:26:15,18,David Whitley,448,Betty Cornelison,257
02/20/2023 11:26:27,18,Rob Robinsky,418,Alec Sjöholm,364
02/20/2023 11:27:57,18,Conrad Bassett-Bouchard,444,Dave Wiegand,435
02/20/2023 11:30:05,18,Christopher Grubb,483,Chris Tallman,468
02/20/2023 11:30:22,18,Becky Dyer,525,Jesse Matthews,354
02/20/2023 11:31:16,18,Puneet Sharma,419,Kate Fukawa-Connelly,362
02/20/2023 11:33:10,18,Cecilia Le,482,Gunther Jacobi,353
02/20/2023 12:14:47,19,Alec Sjöholm,486,Dave Wiegand,330
02/20/2023 12:15:32,19,Conrad Bassett-Bouchard,489,Betty Cornelison,285
02/20/2023 12:19:20,19,David Whitley,418,Sandy Nang,376
02/20/2023 12:22:54,19,Chris Lipe,398,Chris Tallman,326
02/20/2023 12:26:35,19,Kolton Koehler,475,Puneet Sharma,333
02/20/2023 12:27:08,19,Jesse Matthews,503,Cecilia Le,377
02/20/2023 12:29:39,19,Gunther Jacobi,476,Kate Fukawa-Connelly,413
02/20/2023 12:29:54,19,Rob Robinsky,444,Rachel Grubb,284
02/20/2023 12:30:05,19,Becky Dyer,519,Christopher Grubb,315
02/20/2023 12:33:43,19,Peter Armstrong,459,Randi Goldberg,387
02/20/2023 13:22:15,20,Becky Dyer,524,Kolton Koehler,350
02/20/2023 13:24:27,20,Randi Goldberg,565,Rachel Grubb,385
02/20/2023 13:24:34,20,Kate Fukawa-Connelly,428,Jesse Matthews,324
02/20/2023 13:26:42,20,Christopher Grubb,540,Puneet Sharma,346
02/20/2023 13:27:00,20,Dave Wiegand,506,Alec Sjöholm,455
02/20/2023 13:29:19,20,Chris Lipe,513,Cecilia Le,478
02/20/2023 13:29:37,20,Sandy Nang,395,Betty Cornelison,354
02/20/2023 13:39:31,20,Peter Armstrong,460,David Whitley,421
02/20/2023 13:39:54,20,Rob Robinsky,453,Conrad Bassett-Bouchard,381
02/20/2023 13:40:41,20,Chris Tallman,397,Gunther Jacobi,388
