Submitted On,Round,Winner,Winners Score,Opponent,Opponents Score
04/27/24 02:15 PM,7,Joshua Castellano,483,Jason Keller,409
04/27/24 02:21 PM,7,Chris Lipe,480,Brian Bowman,346
04/27/24 02:30 PM,7,Matthew Tunnicliffe,440,Josh Sokol,353
04/27/24 03:06 PM,8,Jason Keller,441,Ben Schoenbrun,403
04/27/24 03:11 PM,8,Tim Weiss,453,Moiz Ullah Baig,338
04/27/24 03:12 PM,8,Robert Linn,495,Brad Whitmarsh,351
04/27/24 03:19 PM,8,Chris Lipe,451,Rob Robinsky,386
04/27/24 03:29 PM,6,Matthew Tunnicliffe,506,Chris Lipe,423
04/27/24 03:29 PM,8,Josh Sokol,429,Joshua Castellano,377
04/27/24 03:30 PM,8,Matthew Tunnicliffe,420,Brian Bowman,344
04/27/24 04:06 PM,9,Jason Keller,460,Robert Linn,421
04/27/24 04:08 PM,9,Moiz Ullah Baig,524,Brad Whitmarsh,435
04/27/24 04:18 PM,9,Matthew Tunnicliffe,476,Joshua Castellano,405
04/27/24 04:22 PM,9,Chris Lipe,419,Tim Weiss,410
04/27/24 04:22 PM,9,Ben Schoenbrun,475,Josh Sokol,340
04/27/24 04:27 PM,9,Brian Bowman,505,Rob Robinsky,414
04/28/24 07:23 AM,10,Matthew Tunnicliffe,484,Rob Robinsky,340
04/28/24 07:25 AM,10,Joshua Castellano,579,Ben Schoenbrun,336
04/28/24 07:28 AM,10,Robert Linn,447,Josh Sokol,429
04/28/24 07:31 AM,10,Brad Whitmarsh,472,Chris Lipe,433
04/28/24 07:32 AM,10,Tim Weiss,416,Brian Bowman,364
04/28/24 07:34 AM,10,Moiz Ullah Baig,487,Jason Keller,435
04/28/24 08:15 AM,11,Ben Schoenbrun,452,Matthew Tunnicliffe,445
04/28/24 08:20 AM,11,Brian Bowman,579,Brad Whitmarsh,390
04/28/24 08:22 AM,11,Jason Keller,558,Chris Lipe,397
04/28/24 08:23 AM,11,Joshua Castellano,509,Robert Linn,366
04/28/24 08:25 AM,11,Rob Robinsky,554,Tim Weiss,288
04/28/24 08:35 AM,11,Moiz Ullah Baig,461,Josh Sokol,413
04/28/24 09:03 AM,12,Ben Schoenbrun,576,Brian Bowman,389
04/28/24 09:17 AM,12,Jason Keller,561,Moiz Ullah Baig,339
04/28/24 09:22 AM,12,Chris Lipe,479,Tim Weiss,367
04/28/24 09:28 AM,12,Matthew Tunnicliffe,471,Joshua Castellano,393
04/28/24 09:28 AM,12,Rob Robinsky,575,Josh Sokol,334
04/28/24 09:31 AM,12,Robert Linn,421,Brad Whitmarsh,340
04/28/24 10:07 AM,13,Jason Keller,478,Tim Weiss,408
04/28/24 10:12 AM,13,Ben Schoenbrun,580,Chris Lipe,290
04/28/24 10:20 AM,13,Matthew Tunnicliffe,497,Moiz Ullah Baig,472
04/28/24 10:23 AM,13,Joshua Castellano,623,Rob Robinsky,402
04/28/24 10:24 AM,13,Brad Whitmarsh,483,Josh Sokol,385
04/28/24 10:27 AM,13,Brian Bowman,480,Robert Linn,347
04/28/24 11:33 AM,14,Matthew Tunnicliffe,547,Ben Schoenbrun,371
04/28/24 11:51 AM,14,Joshua Castellano,523,Jason Keller,335
04/28/24 11:52 AM,14,Tim Weiss,474,Moiz Ullah Baig,367
04/28/24 11:57 AM,14,Chris Lipe,387,Rob Robinsky,331
04/28/24 12:03 PM,14,Josh Sokol,460,Robert Linn,415
04/28/24 12:04 PM,14,Brian Bowman,418,Brad Whitmarsh,413
04/28/24 12:50 PM,15,Brad Whitmarsh,543,Moiz Ullah Baig,356
04/28/24 12:54 PM,15,Jason Keller,477,Chris Lipe,418
04/28/24 12:57 PM,15,Tim Weiss,447,Robert Linn,435
04/28/24 01:01 PM,15,Rob Robinsky,431,Ben Schoenbrun,421
04/28/24 01:03 PM,15,Matthew Tunnicliffe,453,Joshua Castellano,415
04/28/24 01:05 PM,15,Josh Sokol,482,Brian Bowman,351
04/28/24 01:52 PM,16,Matthew Tunnicliffe,542,Moiz Ullah Baig,419
04/28/24 01:53 PM,16,Jason Keller,560,Tim Weiss,361
04/28/24 01:55 PM,16,Ben Schoenbrun,469,Brad Whitmarsh,417
04/28/24 02:02 PM,16,Brian Bowman,400,Robert Linn,363
04/28/24 02:04 PM,16,Joshua Castellano,493,Rob Robinsky,406
04/28/24 02:06 PM,16,Josh Sokol,469,Chris Lipe,405
04/28/24 02:48 PM,17,Ben Schoenbrun,419,Matthew Tunnicliffe,381
04/28/24 02:51 PM,17,Jason Keller,471,Joshua Castellano,438
04/28/24 02:57 PM,17,Brad Whitmarsh,471,Robert Linn,320
04/28/24 03:01 PM,17,Brian Bowman,507,Chris Lipe,383
04/28/24 03:02 PM,17,Rob Robinsky,480,Tim Weiss,422
04/28/24 03:08 PM,17,Moiz Ullah Baig,432,Josh Sokol,361
